created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2022-08-02T11:29:31+00:00,240,26.90317,47.70176,7.44737,8.35263,21.00000,156.43860,195.78947,,,,
2022-08-02T11:30:01+00:00,241,26.90264,48.00000,7.32456,8.89298,21.07018,156.54385,195.75438,,,,
2022-08-02T11:30:31+00:00,242,26.91211,48.00000,7.78245,10.92807,21.03509,155.91228,195.29825,,,,
2022-08-02T11:31:01+00:00,243,26.91386,47.33333,8.30877,10.43158,21.07018,155.82455,194.84210,,,,
2022-08-02T11:31:31+00:00,244,26.89404,47.29824,8.14035,9.02281,21.15789,154.91228,194.33333,,,,
2022-08-02T11:32:01+00:00,245,26.88123,47.38596,7.80351,8.58421,21.33333,154.96490,193.80702,,,,
2022-08-02T11:32:32+00:00,246,26.88580,47.96491,7.95088,8.98947,21.01754,155.43860,193.71930,,,,
2022-08-02T11:33:02+00:00,247,26.89198,47.98214,8.62857,9.67143,20.92857,155.83928,193.62500,,,,
2022-08-02T11:33:32+00:00,248,26.90174,48.00000,11.55862,31.74655,21.08621,159.87930,193.96552,,,,
2022-08-02T11:34:03+00:00,249,26.93982,48.94828,17.96380,72.77414,21.58621,165.55173,194.72414,,,,
2022-08-02T11:34:33+00:00,250,26.97297,48.68421,18.53860,67.80875,21.68421,167.49123,194.87720,,,,
2022-08-02T11:35:03+00:00,251,27.00088,48.28070,13.07018,35.50526,21.12281,164.73685,194.84210,,,,
2022-08-02T11:35:33+00:00,252,27.02984,48.00000,12.69122,36.40350,21.24561,163.15790,194.85965,,,,
2022-08-02T11:36:03+00:00,253,27.05370,48.00000,10.02105,20.92982,21.42105,160.45615,194.26315,,,,
2022-08-02T11:36:33+00:00,254,27.06561,48.00000,8.34737,10.39122,21.54386,158.28070,193.64912,,,,
2022-08-02T11:37:03+00:00,255,27.06842,47.96491,8.30527,9.62632,21.63158,157.85965,193.54385,,,,
2022-08-02T11:37:34+00:00,256,27.06753,48.00000,7.97719,10.49298,21.61403,157.56140,193.21053,,,,
2022-08-02T11:38:04+00:00,257,27.07788,48.00000,8.71053,15.19298,21.49123,158.35088,192.91228,,,,
2022-08-02T11:38:34+00:00,258,27.08034,47.38596,8.85088,16.82105,21.77193,158.35088,192.94737,,,,
2022-08-02T11:39:04+00:00,259,27.08069,47.21053,8.07719,12.88246,21.64912,157.70175,192.73685,,,,
2022-08-02T11:39:34+00:00,260,27.08069,47.82456,8.74035,13.97018,21.59649,158.36842,192.64912,,,,
2022-08-02T11:40:04+00:00,261,27.08824,47.03509,8.25965,13.98772,21.85965,158.64912,192.80702,,,,
2022-08-02T11:40:34+00:00,262,27.10034,47.33333,9.06491,14.99825,21.56140,159.05263,192.84210,,,,
2022-08-02T11:41:04+00:00,263,27.10472,47.00000,9.18070,15.37544,21.77193,157.96490,192.45615,,,,
2022-08-02T11:41:34+00:00,264,27.09490,47.00000,8.09825,9.28947,21.85965,157.33333,192.05263,,,,
2022-08-02T11:42:04+00:00,265,27.09175,47.82456,10.25087,18.92281,21.92982,159.78947,192.42105,,,,
2022-08-02T11:42:34+00:00,266,27.09981,47.50877,11.24561,27.41228,21.96491,161.07018,192.35088,,,,
2022-08-02T11:43:05+00:00,267,27.09649,47.00000,8.47895,9.71579,21.85965,158.43860,191.54385,,,,
2022-08-02T11:43:35+00:00,268,27.09963,47.00000,8.17369,9.17369,21.96491,158.05263,191.22807,,,,
2022-08-02T11:44:05+00:00,269,27.08771,47.15789,9.25790,14.06140,21.98246,159.15790,191.49123,,,,
2022-08-02T11:44:35+00:00,270,27.08332,47.70176,11.41579,29.41053,21.91228,160.35088,191.63158,,,,
2022-08-02T11:45:05+00:00,271,27.08473,48.00000,14.46667,51.84562,22.10526,162.52632,191.40350,,,,
2022-08-02T11:45:35+00:00,272,27.09174,48.00000,11.90000,36.15964,22.38597,161.57895,190.66667,,,,
2022-08-02T11:46:05+00:00,273,27.08139,48.00000,7.79123,13.32456,22.29825,158.85965,189.94737,,,,
2022-08-02T11:46:35+00:00,274,27.07631,47.43859,8.00702,10.40351,22.36842,157.71930,189.52632,,,,
2022-08-02T11:47:05+00:00,275,27.07665,47.00000,8.28772,10.38070,21.96491,158.35088,189.66667,,,,
2022-08-02T11:47:35+00:00,276,27.07894,47.14035,8.85965,13.65439,22.03509,158.77193,189.89473,,,,
2022-08-02T11:48:05+00:00,277,27.07788,47.00000,9.17017,15.29474,21.98246,158.71930,189.75438,,,,
2022-08-02T11:48:35+00:00,278,27.07490,47.00000,8.94737,11.22105,22.00000,158.17545,189.49123,,,,
2022-08-02T11:49:06+00:00,279,27.07332,47.00000,8.38421,11.84386,22.00000,157.84210,189.22807,,,,
2022-08-02T11:49:36+00:00,280,27.06895,47.00000,7.92983,10.69298,22.01754,157.77193,189.10527,,,,
2022-08-02T11:50:06+00:00,281,27.07156,48.00000,13.67369,41.40702,22.03509,161.17545,189.35088,,,,
2022-08-02T11:50:36+00:00,282,27.07349,48.00000,11.74211,33.26141,22.31579,160.47368,188.54385,,,,
2022-08-02T11:51:06+00:00,283,27.06230,48.00000,8.57369,11.46842,22.35088,158.57895,187.98245,,,,
2022-08-02T11:51:36+00:00,284,27.03930,47.00000,8.75789,9.98070,22.03509,158.10527,187.87720,,,,
2022-08-02T11:52:06+00:00,285,27.02282,47.08772,8.51228,10.92456,21.89474,158.35088,187.89473,,,,
2022-08-02T11:52:36+00:00,286,27.01861,47.33333,8.49123,11.83684,22.15789,157.66667,187.71930,,,,
2022-08-02T11:53:06+00:00,287,27.01738,47.77193,8.52631,11.54912,22.01754,158.07018,187.73685,,,,
2022-08-02T11:53:36+00:00,288,27.02194,47.45614,9.69123,13.51404,21.96491,158.47368,187.71930,,,,
2022-08-02T11:54:06+00:00,289,27.04089,48.36842,17.90351,57.96141,22.28070,164.77193,188.36842,,,,
2022-08-02T11:54:36+00:00,290,27.06124,48.03509,14.92631,51.02983,22.43860,163.45615,187.66667,,,,
2022-08-02T11:55:07+00:00,291,27.06176,48.00000,8.60526,13.17544,22.24561,160.19298,187.24562,,,,
2022-08-02T11:55:37+00:00,292,27.07701,47.87719,8.16316,10.69825,22.14035,159.59650,187.35088,,,,
2022-08-02T11:56:07+00:00,293,27.07209,47.12281,8.37544,11.19825,22.21053,158.40350,186.96490,,,,
2022-08-02T11:56:37+00:00,294,27.06823,47.26316,7.94912,13.99298,22.26316,158.29825,186.78947,,,,
2022-08-02T11:57:07+00:00,295,27.07034,47.00000,7.87544,10.74386,22.21053,158.47368,186.82455,,,,
2022-08-02T11:57:37+00:00,296,27.06265,47.00000,8.49649,11.92456,22.03509,158.38597,186.73685,,,,
2022-08-02T11:58:07+00:00,297,27.05721,47.00000,8.74386,15.51053,21.94737,158.42105,186.64912,,,,
2022-08-02T11:58:37+00:00,298,27.03948,47.00000,7.92281,13.16667,21.92982,158.10527,186.59650,,,,
2022-08-02T11:59:07+00:00,299,27.03773,47.00000,8.02982,11.39298,22.19298,157.89473,186.36842,,,,
2022-08-02T11:59:37+00:00,300,27.02387,47.00000,8.28245,13.19473,22.28070,157.61403,185.94737,,,,
2022-08-02T12:00:07+00:00,301,27.01123,47.00000,8.76316,11.61053,22.17544,157.47368,185.78947,,,,
2022-08-02T12:00:38+00:00,302,27.00983,47.00000,9.33158,17.04561,22.03509,157.61403,185.47368,,,,
2022-08-02T12:01:08+00:00,303,27.00527,47.00000,9.29649,14.53333,22.08772,157.52632,185.59650,,,,
2022-08-02T12:01:38+00:00,304,26.99859,47.00000,9.09123,11.67544,21.89474,157.57895,185.07018,,,,
2022-08-02T12:02:08+00:00,305,26.99807,47.00000,9.31403,13.16316,21.73684,157.66667,185.07018,,,,
2022-08-02T12:02:38+00:00,306,26.99280,47.31579,9.32807,15.06491,21.85965,157.75438,185.03510,,,,
2022-08-02T12:03:08+00:00,307,26.98912,48.00000,9.21754,13.96316,22.00000,157.85965,184.84210,,,,
2022-08-02T12:03:38+00:00,308,26.99315,48.00000,8.75439,14.69123,21.98246,157.92982,184.75438,,,,
2022-08-02T12:04:08+00:00,309,26.99386,48.00000,8.82105,16.11579,21.98246,158.21053,184.82455,,,,
2022-08-02T12:04:38+00:00,310,26.99965,48.00000,9.20000,16.22983,21.71930,157.78947,184.70175,,,,
2022-08-02T12:05:08+00:00,311,27.00685,47.47368,9.48070,17.39825,21.71930,157.70175,184.49123,,,,
2022-08-02T12:05:38+00:00,312,27.00720,47.73684,10.16315,21.40702,21.77193,157.82455,184.21053,,,,
2022-08-02T12:06:08+00:00,313,27.00123,47.96491,9.84386,18.14035,21.80702,157.59650,184.21053,,,,
2022-08-02T12:06:39+00:00,314,27.00667,47.92982,8.64912,13.23333,21.85965,157.21053,183.77193,,,,
2022-08-02T12:07:09+00:00,315,27.00141,48.00000,8.83860,14.05263,22.08772,157.47368,183.59650,,,,
2022-08-02T12:07:39+00:00,316,26.99771,47.64912,9.15439,15.68246,22.08772,157.47368,183.17545,,,,
2022-08-02T12:08:09+00:00,317,26.98171,48.00000,8.45000,12.11552,22.25862,157.15517,183.01724,,,,
2022-08-02T12:08:39+00:00,318,26.96718,48.00000,8.49474,12.47895,22.29825,156.89473,182.64912,,,,
2022-08-02T12:09:09+00:00,319,26.96174,48.00000,8.77719,15.89123,22.24561,157.54385,182.56140,,,,
2022-08-02T12:09:39+00:00,320,26.94894,48.00000,8.46842,14.80351,22.26316,157.49123,182.50877,,,,
2022-08-02T12:10:09+00:00,321,26.94343,48.00000,8.17242,14.27586,22.13793,157.25862,182.29311,,,,
2022-08-02T12:10:40+00:00,322,26.94481,48.00000,8.57931,13.97931,22.13793,157.58621,181.96552,,,,
2022-08-02T12:11:10+00:00,323,26.94671,48.00000,8.42414,13.76207,22.12069,158.10345,182.03448,,,,
2022-08-02T12:11:41+00:00,324,26.93827,48.00000,8.78793,16.88620,22.10345,157.55173,181.77586,,,,
2022-08-02T12:12:11+00:00,325,26.94067,48.00000,8.02931,14.80345,22.05172,157.27586,181.62070,,,,
2022-08-02T12:12:41+00:00,326,26.94567,48.00000,7.69655,13.81896,22.20690,156.81035,181.25862,,,,
2022-08-02T12:13:12+00:00,327,26.95413,48.00000,8.31207,13.46207,21.96552,156.98276,180.79311,,,,
2022-08-02T12:13:42+00:00,328,26.95878,48.00000,9.26379,16.39138,21.81034,157.15517,180.72414,,,,
2022-08-02T12:14:13+00:00,329,26.97136,48.00000,8.92586,17.25690,21.91379,157.50000,180.68965,,,,
2022-08-02T12:14:43+00:00,330,26.97895,47.46552,7.95345,14.92241,22.05172,157.03448,180.39655,,,,
2022-08-02T12:15:45+00:00,331,26.98000,48.00000,9.90000,20.70000,22.00000,159.00000,180.00000,,,,
2022-08-02T12:16:15+00:00,332,26.98560,48.00000,9.87544,25.90878,22.35088,158.49123,180.14035,,,,
2022-08-02T12:16:45+00:00,333,26.98859,48.00000,9.07193,21.24211,22.29825,158.21053,180.03510,,,,
2022-08-02T12:17:15+00:00,334,26.98894,48.00000,8.52631,15.05965,22.36842,157.80702,179.85965,,,,
2022-08-02T12:17:45+00:00,335,26.97999,47.14035,7.32982,13.88597,22.57895,157.19298,179.68420,,,,
2022-08-02T12:18:15+00:00,336,26.97858,47.01754,7.39825,12.91579,22.50877,157.31580,179.40350,,,,
2022-08-02T12:18:45+00:00,337,26.97788,47.00000,7.29474,15.40702,22.45614,157.45615,179.24562,,,,
2022-08-02T12:19:15+00:00,338,26.98244,47.00000,7.88246,15.33859,22.45614,157.17545,179.05263,,,,
2022-08-02T12:19:45+00:00,339,26.98244,47.00000,7.91053,14.48246,22.45614,156.68420,178.75438,,,,
2022-08-02T12:20:15+00:00,340,26.98052,47.00000,8.46140,37.11228,22.63158,156.82455,178.56140,,,,
2022-08-02T12:20:46+00:00,341,26.98806,47.00000,11.08070,87.31753,22.49123,157.17545,178.49123,,,,
2022-08-02T12:21:16+00:00,342,26.98789,47.33333,8.88947,30.62105,22.57895,157.59650,178.77193,,,,
2022-08-02T12:21:46+00:00,343,26.98069,47.94737,8.85965,29.05263,22.38597,158.36842,178.96490,,,,
2022-08-02T12:22:16+00:00,344,26.98227,47.22807,8.75965,41.18772,22.42105,158.01755,178.87720,,,,
2022-08-02T12:22:46+00:00,345,26.98192,47.00000,8.56140,37.52280,22.40351,157.77193,178.61403,,,,
2022-08-02T12:23:16+00:00,346,26.98543,47.75439,10.08421,37.87895,22.26316,158.80702,178.61403,,,,
2022-08-02T12:23:46+00:00,347,26.99930,47.98246,9.73509,28.14562,22.31579,159.28070,178.77193,,,,
2022-08-02T12:24:16+00:00,348,27.00123,47.00000,8.32456,21.13860,22.31579,158.47368,178.50877,,,,
2022-08-02T12:24:46+00:00,349,26.99877,47.00000,7.28947,15.90877,22.50877,157.92982,178.10527,,,,
2022-08-02T12:25:16+00:00,350,27.00000,47.00000,17.86842,213.39999,22.42105,157.82455,178.08772,,,,
2022-08-02T12:25:46+00:00,351,27.00281,47.00000,26.49298,445.65799,22.17544,159.17545,178.28070,,,,
2022-08-02T12:26:17+00:00,352,26.99666,47.00000,13.16842,153.38248,22.12281,159.40350,178.70175,,,,
2022-08-02T12:26:47+00:00,353,26.99684,47.00000,9.39298,53.22456,22.00000,159.07018,178.63158,,,,
2022-08-02T12:27:17+00:00,354,27.00702,47.00000,14.56316,95.11930,22.84211,161.42105,179.29825,,,,
2022-08-02T12:27:47+00:00,355,27.00983,47.00000,13.62632,59.88244,22.59649,160.56140,179.33333,,,,
2022-08-02T12:28:17+00:00,356,27.01457,47.00000,10.27895,35.74212,22.22807,160.40350,179.28070,,,,
2022-08-02T12:28:47+00:00,357,27.02581,47.00000,13.25790,50.10351,22.33333,162.24562,179.36842,,,,
2022-08-02T12:29:17+00:00,358,27.03546,47.00000,11.01754,32.78070,22.68421,161.68420,179.26315,,,,
2022-08-02T12:29:47+00:00,359,27.04562,47.22807,12.40702,47.17895,23.22807,162.50877,179.10527,,,,
2022-08-02T12:30:17+00:00,360,27.05177,47.10526,15.40526,57.06140,23.17544,162.85965,178.85965,,,,
2022-08-02T12:30:47+00:00,361,27.05983,47.00000,8.22807,28.60527,22.89474,160.07018,178.33333,,,,
2022-08-02T12:31:17+00:00,362,27.06718,47.00000,6.74737,16.69298,22.92982,158.59650,177.89473,,,,
2022-08-02T12:31:47+00:00,363,27.06631,47.00000,6.75264,19.75438,22.84211,158.96490,178.07018,,,,
2022-08-02T12:32:18+00:00,364,27.06457,47.00000,10.76491,57.68596,22.84211,159.38597,177.78947,,,,
2022-08-02T12:32:48+00:00,365,27.05668,47.00000,16.47368,172.93681,22.70175,159.15790,177.66667,,,,
2022-08-02T12:33:18+00:00,366,27.05159,47.00000,9.12456,50.07543,22.68421,157.54385,177.40350,,,,
2022-08-02T12:33:48+00:00,367,27.04159,47.00000,9.44210,63.41404,22.43860,157.43860,177.08772,,,,
2022-08-02T12:34:18+00:00,368,27.02756,47.00000,8.84561,54.85616,22.24561,157.12280,176.87720,,,,
2022-08-02T12:34:48+00:00,369,27.01983,47.00000,7.89649,33.66141,22.28070,157.22807,176.70175,,,,
2022-08-02T12:35:18+00:00,370,27.02054,47.00000,8.10877,30.72632,22.21053,157.43860,176.80702,,,,
2022-08-02T12:35:48+00:00,371,27.02476,47.00000,7.76842,24.85615,21.94737,157.19298,176.73685,,,,
2022-08-02T12:36:18+00:00,372,27.03125,47.00000,6.91228,25.64913,22.00000,156.26315,176.17545,,,,
2022-08-02T12:36:48+00:00,373,27.04018,47.00000,7.35614,25.56491,22.12281,155.63158,175.64912,,,,
2022-08-02T12:37:18+00:00,374,27.04720,47.00000,7.08947,22.62106,22.43860,155.54385,174.98245,,,,
2022-08-02T12:37:48+00:00,375,27.05089,46.49123,9.31228,65.11052,21.91228,157.00000,174.73685,,,,
2022-08-02T12:38:19+00:00,376,27.04422,46.92982,12.75263,142.72107,21.42105,159.31580,175.71930,,,,
2022-08-02T12:38:49+00:00,377,27.03423,46.98246,8.15087,40.38245,21.70175,158.85965,175.82455,,,,
2022-08-02T12:39:19+00:00,378,27.03843,46.47368,7.66667,27.19123,21.57895,160.15790,176.42105,,,,
2022-08-02T12:39:49+00:00,379,27.04826,46.85965,7.64913,23.15438,21.24561,159.87720,176.64912,,,,
2022-08-02T12:40:19+00:00,380,27.05545,46.64912,7.80526,23.85439,21.05263,160.71930,177.28070,,,,
2022-08-02T12:40:49+00:00,381,27.05177,46.00000,7.80175,21.04737,20.84211,162.19298,177.91228,,,,
2022-08-02T12:41:19+00:00,382,27.03983,46.00000,7.78070,20.28070,20.66667,163.14035,178.22807,,,,
2022-08-02T12:41:49+00:00,383,27.02299,46.00000,7.95614,19.41930,20.43860,163.49123,178.57895,,,,
2022-08-02T12:42:19+00:00,384,27.01702,46.00000,7.86491,17.73158,20.08772,164.10527,179.08772,,,,
2022-08-02T12:42:49+00:00,385,27.01018,46.33333,8.07720,18.72281,19.98246,164.71930,179.71930,,,,
2022-08-02T12:43:19+00:00,386,27.01826,47.00000,8.11579,17.83509,19.96491,164.54385,180.17545,,,,
2022-08-02T12:43:50+00:00,387,27.02756,46.96491,7.37544,21.05264,19.92982,163.66667,180.59650,,,,
2022-08-02T12:44:20+00:00,388,27.03265,47.00000,7.10000,21.43333,19.92982,163.63158,180.78947,,,,
2022-08-02T12:44:50+00:00,389,27.03633,46.54386,7.45438,18.80877,19.82456,163.70175,180.87720,,,,
2022-08-02T12:45:20+00:00,390,27.03264,46.00000,7.33509,14.86140,19.71930,164.57895,181.01755,,,,
2022-08-02T12:45:50+00:00,391,27.02510,46.00000,7.08070,18.15088,19.17544,165.19298,181.38597,,,,
2022-08-02T12:46:20+00:00,392,27.01703,46.00000,8.20000,18.43158,18.92982,165.77193,181.49123,,,,
2022-08-02T12:46:50+00:00,393,27.01123,46.00000,8.26842,17.45438,18.77193,166.21053,181.61403,,,,
2022-08-02T12:47:20+00:00,394,27.01229,46.00000,7.96666,14.49298,18.68421,166.21053,181.84210,,,,
2022-08-02T12:47:51+00:00,395,27.01036,46.00000,8.19123,16.54737,18.54386,166.63158,182.00000,,,,
2022-08-02T12:48:21+00:00,396,27.01316,46.00000,8.38597,18.15439,18.63158,166.77193,182.21053,,,,
2022-08-02T12:48:51+00:00,397,27.01405,46.00000,8.37719,16.27719,18.78947,166.56140,182.28070,,,,
2022-08-02T12:49:21+00:00,398,27.01878,46.00000,7.89123,19.37895,18.80702,166.05263,182.71930,,,,
2022-08-02T12:49:51+00:00,399,27.02089,46.00000,8.26842,18.12105,18.77193,166.52632,182.57895,,,,
2022-08-02T12:50:21+00:00,400,27.02212,46.01754,8.28772,17.13509,18.52632,166.63158,182.80702,,,,
2022-08-02T12:50:51+00:00,401,27.02686,46.00000,9.75263,18.06316,18.21053,167.68420,182.91228,,,,
2022-08-02T12:51:21+00:00,402,27.02405,46.00000,10.73684,19.44035,18.14035,169.03510,182.82455,,,,
2022-08-02T12:51:51+00:00,403,27.03299,46.00000,9.15790,16.28772,18.17544,167.66667,183.01755,,,,
2022-08-02T12:52:21+00:00,404,27.03195,46.00000,9.61754,18.80526,18.07018,167.84210,183.00000,,,,
2022-08-02T12:52:51+00:00,405,27.02826,46.00000,10.19649,23.97368,17.84211,168.52632,182.92982,,,,
2022-08-02T12:53:21+00:00,406,27.02370,46.00000,9.95965,23.25964,17.71930,168.70175,182.80702,,,,
2022-08-02T12:53:52+00:00,407,27.02598,46.00000,9.02983,22.61053,17.87719,167.45615,182.71930,,,,
2022-08-02T12:54:22+00:00,408,27.02335,46.00000,9.01404,19.48596,17.91228,167.21053,182.84210,,,,
2022-08-02T12:54:52+00:00,409,27.02668,46.00000,9.25965,17.37369,17.84211,167.75438,182.87720,,,,
2022-08-02T12:55:22+00:00,410,27.02106,46.00000,10.28070,18.29474,17.75439,168.38597,182.80702,,,,
2022-08-02T12:55:52+00:00,411,27.02194,46.00000,10.20000,18.67193,17.70175,168.70175,182.75438,,,,
2022-08-02T12:56:22+00:00,412,27.02387,46.00000,10.72807,22.20351,17.54386,169.19298,182.59650,,,,
2022-08-02T12:56:52+00:00,413,27.03002,46.00000,10.10000,21.83508,17.59649,168.29825,182.52632,,,,
2022-08-02T12:57:22+00:00,414,27.02984,46.00000,8.68597,17.96667,17.59649,167.31580,182.56140,,,,
2022-08-02T12:57:52+00:00,415,27.03371,46.00000,11.95088,25.49824,17.10526,168.59650,182.36842,,,,
2022-08-02T12:58:22+00:00,416,27.04387,46.00000,12.56316,24.51052,17.07018,169.78947,182.31580,,,,
2022-08-02T12:58:52+00:00,417,27.05142,46.00000,10.34211,22.42983,17.26316,168.98245,182.10527,,,,
2022-08-02T12:59:23+00:00,418,27.04878,46.00000,8.86842,16.27193,17.56140,167.85965,182.21053,,,,
2022-08-02T12:59:53+00:00,419,27.03949,46.00000,8.73158,15.78772,17.43860,167.01755,182.21053,,,,
2022-08-02T13:00:23+00:00,420,27.05581,46.00000,10.29474,21.34035,17.33333,167.71930,182.28070,,,,
2022-08-02T13:00:53+00:00,421,27.06090,46.00000,8.74035,17.15264,17.42105,167.14035,182.14035,,,,
2022-08-02T13:01:23+00:00,422,27.04913,46.00000,9.08947,16.10702,17.14035,167.35088,182.05263,,,,
2022-08-02T13:01:53+00:00,423,27.03370,46.00000,11.22632,21.11929,17.05263,168.61403,181.56140,,,,
2022-08-02T13:02:23+00:00,424,27.02580,46.00000,10.15263,17.75439,17.14035,168.47368,181.59650,,,,
2022-08-02T13:02:53+00:00,425,27.01826,46.00000,11.19649,22.45438,17.00000,168.80702,181.63158,,,,
2022-08-02T13:03:23+00:00,426,27.01580,46.00000,11.94386,22.92983,16.82456,169.56140,181.03510,,,,
2022-08-02T13:03:53+00:00,427,27.01632,46.00000,12.01930,24.06316,16.50877,170.08772,180.77193,,,,
2022-08-02T13:04:23+00:00,428,27.00983,46.00000,11.23684,21.14035,16.66667,169.52632,180.68420,,,,
2022-08-02T13:04:53+00:00,429,27.00088,46.00000,11.81403,27.42456,16.54386,169.31580,180.45615,,,,
2022-08-02T13:05:24+00:00,430,26.99210,46.00000,12.07719,21.54035,16.49123,169.71930,180.05263,,,,
2022-08-02T13:05:54+00:00,431,26.98771,46.00000,10.83684,19.06140,16.49123,169.08772,180.00000,,,,
2022-08-02T13:06:24+00:00,432,26.97894,46.00000,11.21579,21.48772,16.38597,168.92982,179.77193,,,,
2022-08-02T13:06:54+00:00,433,26.98069,46.00000,11.01404,19.41755,16.36842,169.19298,179.59650,,,,
2022-08-02T13:07:24+00:00,434,26.98104,46.00000,12.40702,20.33684,16.36842,169.96490,179.26315,,,,
2022-08-02T13:07:54+00:00,435,26.97911,46.00000,11.13333,20.75439,16.19298,169.57895,179.05263,,,,
2022-08-02T13:08:24+00:00,436,26.98227,46.00000,10.79123,18.68070,16.24561,168.78947,179.21053,,,,
2022-08-02T13:08:54+00:00,437,26.99421,46.00000,9.88947,19.73860,16.40351,168.12280,179.45615,,,,
2022-08-02T13:09:24+00:00,438,27.00228,46.00000,11.01228,36.93860,16.64912,167.91228,179.52632,,,,
2022-08-02T13:09:54+00:00,439,27.01562,46.00000,12.89824,66.65086,16.50877,167.78947,179.61403,,,,
2022-08-02T13:10:24+00:00,440,27.02089,46.00000,13.54386,101.59298,16.57895,167.64912,179.38597,,,,
2022-08-02T13:10:55+00:00,441,27.02861,46.00000,14.54211,107.24911,16.56140,167.64912,179.50877,,,,
2022-08-02T13:11:25+00:00,442,27.03160,46.00000,11.17369,36.27018,16.57895,167.59650,179.50877,,,,
2022-08-02T13:11:55+00:00,443,27.03020,46.00000,10.63929,29.99464,16.82143,167.62500,179.44643,,,,
2022-08-02T13:12:25+00:00,444,27.02484,46.00000,10.75172,24.76035,16.68966,167.63792,179.44827,,,,
2022-08-02T13:12:56+00:00,445,27.01811,46.00000,10.37414,21.38621,16.43103,167.77586,179.41379,,,,
2022-08-02T13:13:26+00:00,446,27.01760,46.00000,10.78793,21.10000,16.39655,168.01724,179.27586,,,,
2022-08-02T13:13:57+00:00,447,27.01725,46.00000,11.01724,23.48448,16.43103,168.12070,179.06897,,,,
2022-08-02T13:14:27+00:00,448,27.01777,46.00000,10.58103,23.12931,16.48276,167.89655,178.98276,,,,
2022-08-02T13:14:57+00:00,449,27.00794,46.00000,10.35345,22.96897,16.44828,167.79311,178.94827,,,,
2022-08-02T13:15:28+00:00,450,27.01294,46.00000,10.20172,18.72414,16.31034,167.55173,178.86208,,,,
2022-08-02T13:15:58+00:00,451,27.00828,46.00000,9.57587,20.40517,16.34483,167.15517,178.86208,,,,
2022-08-02T13:16:28+00:00,452,27.00207,46.00000,9.40690,22.70173,16.24138,166.72414,178.65517,,,,
2022-08-02T13:16:59+00:00,453,27.00431,46.00000,9.57241,20.90345,16.25862,166.53448,178.77586,,,,
2022-08-02T13:17:30+00:00,454,27.00397,46.00000,9.69655,25.44138,16.44828,166.48276,178.72414,,,,
2022-08-02T13:18:00+00:00,455,26.99807,46.00000,10.37193,20.43158,16.50877,166.38597,178.54385,,,,
2022-08-02T13:18:30+00:00,456,26.99825,46.00000,9.98597,20.97544,16.47368,166.64912,178.45615,,,,
2022-08-02T13:19:00+00:00,457,27.01229,46.00000,10.68070,26.04035,16.50877,166.80702,178.59650,,,,
2022-08-02T13:19:30+00:00,458,27.01984,46.00000,10.79123,19.64211,16.33333,167.03510,178.66667,,,,
2022-08-02T13:20:01+00:00,459,27.02493,46.00000,10.98070,20.30702,16.52632,166.82455,178.50877,,,,
